L0,L1,L2,L3,L4,L5,value,rest,fd
15755,,,,,,6243348,0,0
15755,15793,,,,,4057325.47046587,0,0
15755,15826,,,,,2186022.52953413,0,0
15755,0,,,,,0,0,0
15755,15793,3973,,,,381.03213081588,0,381.03213081588
15755,15793,3986,,,,1397.16190279884,0,1397.16190279884
15755,15793,3997,,,,62.4859331734467,0,62.4859331734467
15755,15793,4001,,,,137.96188708247,0,137.96188708247
15755,15793,9966,,,,90.8466215917072,0,90.8466215917072
15755,15793,12696,,,,92.441403342896,0,0
15755,15793,15793,,,,85146.6964616686,0,0
15755,15793,15803,,,,692086.323368448,0,0
15755,15793,15816,,,,1922122.20166624,0,0
15755,15793,15826,,,,45875.6878479457,0,0
15755,15793,15827,,,,236680.258560012,0,0
15755,15793,15828,,,,228158.662457037,0,0
15755,15793,15829,,,,866.403512660121,0,0
15755,15793,15830,,,,1941.92891867352,0,0
15755,15793,15832,,,,255848.316759975,0,0
15755,15793,15841,,,,268747.740809463,0,0
15755,15793,15842,,,,4883.05766463565,0,0
15755,15793,19716,,,,161.559531160186,0,0
15755,15793,33778,,,,6145.10248260025,0,0
15755,15793,33780,,,,608.13984088551,0,0
15755,15793,33781,,,,219.882674904835,0,0
15755,15793,33782,,,,488.029543880961,0,0
15755,15793,33785,,,,68.6662994590708,0,0
15755,15793,33788,,,,3844.97223533199,0,0
15755,15793,33789,,,,623.709060251438,0,0
15755,15793,33793,,,,3447.34948344146,0,0
15755,15793,33794,,,,3491.44008522571,0,0
15755,15793,33796,,,,320.905488289884,0,0
15755,15793,33797,,,,80.6199786219036,0,0
15755,15793,33798,,,,926.590712556188,0,0
15755,15793,33800,,,,1983.82129280356,0,0
15755,15793,33814,,,,23880.8768003503,0,0
15755,15793,33815,,,,13605.3610737083,0,0
15755,15793,33816,,,,16429.0322984557,0,0
15755,15793,33817,,,,10221.0814621264,0,0
15755,15793,33818,,,,14124.8804684949,0,0
15755,15793,33820,,,,494.902429502986,0,0
15755,15793,33822,,,,5137.4315071811,0,0
15755,15793,33823,,,,10590.3388230456,0,0
15755,15793,33824,,,,867.968775304182,0,0
15755,15793,33827,,,,4940.17051509272,0,0
15755,15793,33830,,,,805.768666619963,0,0
15755,15793,33831,,,,506.573797183595,0,0
15755,15793,33832,,,,4286.27118199081,0,0
15755,15793,33833,,,,948.239637022359,0,0
15755,15793,33835,,,,1356.59330860987,0,0
15755,15793,33836,,,,76.0153959723426,0,0
15755,15793,33837,,,,201.604965543894,0,0
15755,15793,33838,,,,1146.92427919521,0,0
15755,15793,33839,,,,266.986956173339,0,0
15755,15793,33840,,,,406.196458591177,0,0
15755,15793,33841,,,,245.072790147576,0,0
15755,15793,33843,,,,99.6572448319235,0,0
15755,15793,33844,,,,104.795339276234,0,0
15755,15793,33845,,,,4601.58799011029,0,0
15755,15793,33846,,,,770.900368847293,0,0
15755,15793,33848,,,,337.322032563078,0,0
15755,15793,33849,,,,4171.91697584211,0,0
15755,15793,33850,,,,57706.1044332687,0,0
15755,15793,33851,,,,879.006560648322,0,0
15755,15793,33852,,,,1992.10992255844,0,0
15755,15793,33853,,,,576.659605321835,0,0
15755,15793,33854,,,,513.877663203906,0,0
15755,15793,33855,,,,2083.75903939572,0,0
15755,15793,33856,,,,6700.47457197949,0,0
15755,15793,33857,,,,3882.86946931972,0,0
15755,15793,33859,,,,352.691958728895,0,0
15755,15793,33860,,,,312.096954171749,0,0
15755,15793,33861,,,,2430.1996605057,0,0
15755,15793,33863,,,,588.307130231016,0,0
15755,15793,33864,,,,2965.00731321141,0,0
15755,15793,33866,,,,321.173626356048,0,0
15755,15793,33868,,,,2200.59259964659,0,0
15755,15793,33870,,,,645.296003141811,0,0
15755,15793,33872,,,,1088.73461111001,0,0
15755,15793,33874,,,,837.333798014052,0,0
15755,15793,33876,,,,1201.35521945032,0,0
15755,15793,33877,,,,5782.16278859014,0,0
15755,15793,33878,,,,7073.27967515972,0,0
15755,15793,33880,,,,1419.61819213428,0,0
15755,15793,33881,,,,631.147320323682,0,0
15755,15793,33882,,,,10217.5807705861,0,0
15755,15793,33883,,,,7571.65347253613,0,0
15755,15793,33884,,,,1138.87121979098,0,0
15755,15793,33885,,,,19175.851504043,0,0
15755,15793,33886,,,,3499.95810889382,0,0
15755,15793,33888,,,,397.207499182898,0,0
15755,15793,33889,,,,859.02306420519,0,0
15755,15793,33890,,,,500.963724706009,0,0
15755,15793,33891,,,,611.398996631625,0,0
15755,15793,33893,,,,400.915099408285,0,0
15755,15793,33900,,,,543.905169618863,0,0
15755,15793,33901,,,,841.761980834658,0,0
15755,15793,33903,,,,81.3799009002221,0,0
15755,15793,33907,,,,2415.38049259762,0,0
15755,15793,33908,,,,89.6838651913037,0,0
15755,15793,33909,,,,838.531727421599,0,0
15755,15793,33910,,,,14386.5552571728,0,0
15755,15793,34912,,,,67.8369724137872,0,67.8369724137872
15755,15793,34952,,,,2387.77819521767,0,2387.77819521767
15755,15793,0,,,,1560.90717130273,1560.90717130273,0
15755,15826,25215,,,,68.7284519817529,0,0
15755,15826,26015,,,,2053.3845199409,0,0
15755,15826,27015,,,,189.837855214001,0,0
15755,15826,27815,,,,166.394213990321,0,0
