L0,L1,L2,L3,L4,L5,value,rest,fd
3925,,,,,,18930000,0,18930000
3925,3963,,,,,12627344.9389922,0,12627344.9389922
3925,3996,,,,,6302655.06100775,0,6302655.06100775
3925,0,,,,,0,0,0
3925,3963,3963,,,,177404.683952736,0,177404.683952736
3925,3963,3973,,,,2308708.2375106,0,2308708.2375106
3925,3963,3986,,,,8465530.68167981,0,8465530.68167981
3925,3963,3996,,,,88547.555686748,0,88547.555686748
3925,3963,3997,,,,378607.936126476,0,378607.936126476
3925,3963,3998,,,,21049.2999834054,0,21049.2999834054
3925,3963,3999,,,,3769.21850867632,0,3769.21850867632
3925,3963,4000,,,,4473.37999723016,0,4473.37999723016
3925,3963,4001,,,,835923.585992062,0,835923.585992062
3925,3963,4002,,,,173310.249887448,0,173310.249887448
3925,3963,4003,,,,31531.3729327512,0,31531.3729327512
3925,3963,4004,,,,18998.5630717652,0,18998.5630717652
3925,3963,4005,,,,7442.3357973495,0,7442.3357973495
3925,3963,4006,,,,1468.35811946101,0,1468.35811946101
3925,3963,4008,,,,11448.2158466452,0,11448.2158466452
3925,3963,4011,,,,98166.5637460568,0,98166.5637460568
3925,3963,4012,,,,237.275998624877,0,237.275998624877
3925,3963,9836,,,,252.449576500225,0,252.449576500225
3925,3963,34952,,,,325.282065098815,0,325.282065098815
3925,3963,0,,,,149.692512811369,149.692512811369,149.692512811369
3925,3996,28015,,,,675.049698586739,0,675.049698586739
3925,3996,31015,,,,6293866.01292334,0,6293866.01292334
3925,3996,33015,,,,345.579925736345,0,345.579925736345
3925,3996,33415,,,,300.10916815918,0,300.10916815918
3925,3996,33815,,,,2014.31888897485,0,2014.31888897485
3925,3996,34215,,,,273.587832666455,0,273.587832666455
3925,3996,34952,,,,4844.65691073979,0,4844.65691073979
3925,3996,0,,,,335.745659550921,335.745659550921,335.745659550921
3925,3963,3963,3963,,,2492.40216691838,0,2492.40216691838
3925,3963,3963,3973,,,32435.6115393593,0,32435.6115393593
