L0,L1,L2,L3,L4,L5,value,rest,fd
3925,3963,3986,31081,,,110992.89850426,0,110992.89850426
3925,3963,3986,31082,,,5920.32981556597,0,5920.32981556597
3925,3963,3986,31083,,,45772.5743086389,0,45772.5743086389
3925,3963,3986,31084,,,48734.0850144616,0,48734.0850144616
3925,3963,3986,31085,,,63171.6741462616,0,63171.6741462616
3925,3963,3986,31088,,,18171.8033830005,0,18171.8033830005
3925,3963,3986,31091,,,3099.34019947667,0,3099.34019947667
3925,3963,3986,34952,,,2585.52069569871,0,2585.52069569871
3925,3963,3986,0,,,36934.4590832037,36934.4590832037,36934.4590832037
3925,3963,3996,31015,,,84857.1942607051,0,84857.1942607051
3925,3963,3996,0,,,118.498544318297,118.498544318297,118.498544318297
3925,3963,3997,4015,,,118951.349002281,0,118951.349002281
3925,3963,3997,4020,,,3711.74177930732,0,3711.74177930732
3925,3963,3997,4021,,,7599.04005443536,0,7599.04005443536
3925,3963,3997,4022,,,44249.1136130044,0,44249.1136130044
3925,3963,3997,0,,,300.745647177014,300.745647177014,300.745647177014
3925,3963,3998,4015,,,6213.0518583598,0,6213.0518583598
3925,3963,3998,4022,,,2903.66347201784,0,2903.66347201784
3925,3963,3998,0,,,602.230494893992,602.230494893992,602.230494893992
3925,3963,4000,0,,,2065.46240887864,2065.46240887864,2065.46240887864
3925,3963,4001,4017,,,351377.50506521,0,351377.50506521
3925,3963,4001,4020,,,10843.5550571145,0,10843.5550571145
3925,3963,4001,4021,,,22199.9842960158,0,22199.9842960158
3925,3963,4001,0,,,1544.09706990664,1544.09706990664,1544.09706990664
3925,3963,4002,4013,,,33883.2443841959,0,33883.2443841959
3925,3963,4002,4018,,,41987.0669823432,0,41987.0669823432
3925,3963,4002,4021,,,2707.19536905711,0,2707.19536905711
3925,3963,4002,0,,,1443.82085954038,1443.82085954038,1443.82085954038
3925,3963,4003,4019,,,13357.5759753252,0,13357.5759753252
3925,3963,4003,0,,,1201.18396307849,1201.18396307849,1201.18396307849
3925,3963,4004,4019,,,8048.32539941575,0,8048.32539941575
3925,3963,4004,0,,,723.748037613546,723.748037613546,723.748037613546
3925,3963,4005,4019,,,3152.78266059012,0,3152.78266059012
3925,3963,4005,0,,,283.51491153548,283.51491153548,283.51491153548
3925,3963,4008,4019,,,4849.78607245058,0,4849.78607245058
3925,3963,4008,0,,,436.118432558031,436.118432558031,436.118432558031
3925,3963,4011,34791,,,43377.8241948531,0,43377.8241948531
3925,3963,4011,0,,,1671.61131435431,1671.61131435431,1671.61131435431
3925,3996,31015,26015,,,2339.73698904835,0,2339.73698904835
3925,3996,31015,26016,,,7937.76935596498,0,7937.76935596498
3925,3996,31015,26615,,,1962.2376802475,0,1962.2376802475
3925,3996,31015,26616,,,3072.67848191928,0,3072.67848191928
3925,3996,31015,27015,,,5061.16103798948,0,5061.16103798948
3925,3996,31015,27016,,,2993.11880682717,0,2993.11880682717
3925,3996,31015,27022,,,2994.33494357946,0,2994.33494357946
3925,3996,31015,27135,,,1960.33948611423,0,1960.33948611423
3925,3996,31015,28015,,,14066.8432346796,0,14066.8432346796
3925,3996,31015,28016,,,10029.2548339566,0,10029.2548339566
3925,3996,31015,29216,,,2969.90152743441,0,2969.90152743441
3925,3996,31015,30615,,,33540.557950166,0,33540.557950166
3925,3996,31015,30616,,,14580.7763279256,0,14580.7763279256
3925,3996,31015,30622,,,8539.96271758007,0,8539.96271758007
3925,3996,31015,30656,,,22637.0211120984,0,22637.0211120984
3925,3996,31015,30678,,,5670.04728338187,0,5670.04728338187
3925,3996,31015,30682,,,3003.73377821079,0,3003.73377821079
3925,3996,31015,30683,,,6795.05466234928,0,6795.05466234928
3925,3996,31015,30684,,,2857.41041364855,0,2857.41041364855
3925,3996,31015,30685,,,24134.8260122338,0,24134.8260122338
3925,3996,31015,30710,,,5714.25070733935,0,5714.25070733935
3925,3996,31015,30733,,,7126.07000197783,0,7126.07000197783
3925,3996,31015,30735,,,11109.1197362351,0,11109.1197362351
3925,3996,31015,30756,,,4288.89009878717,0,4288.89009878717
3925,3996,31015,30758,,,7414.34560072846,0,7414.34560072846
3925,3996,31015,30815,,,30415.0753860751,0,30415.0753860751
3925,3996,31015,30816,,,49847.7727089667,0,49847.7727089667
3925,3996,31015,30822,,,3099.98808930427,0,3099.98808930427
3925,3996,31015,30856,,,6716.1593051455,0,6716.1593051455
3925,3996,31015,30883,,,6421.35136548541,0,6421.35136548541
3925,3996,31015,30910,,,7042.58437203581,0,7042.58437203581
3925,3996,31015,30935,,,9579.46790543989,0,9579.46790543989
3925,3996,31015,31015,,,5169013.70937445,0,5169013.70937445
3925,3996,31015,31016,,,3104049.15407336,0,3104049.15407336
3925,3996,31015,31017,,,391670.788637032,0,391670.788637032
3925,3996,31015,31022,,,140981.483823705,0,140981.483823705
3925,3996,31015,31023,,,19296.4104301963,0,19296.4104301963
3925,3996,31015,31050,,,75291.7487511841,0,75291.7487511841
3925,3996,31015,31056,,,247959.196071452,0,247959.196071452
3925,3996,31015,31057,,,18243.7242281908,0,18243.7242281908
3925,3996,31015,31063,,,4348.09913037987,0,4348.09913037987
3925,3996,31015,31077,,,10380.2582568224,0,10380.2582568224
3925,3996,31015,31078,,,11149.1344089659,0,11149.1344089659
3925,3996,31015,31080,,,48951.0246917339,0,48951.0246917339
3925,3996,31015,31081,,,3309.83196566836,0,3309.83196566836
3925,3996,31015,31083,,,37837.8958302705,0,37837.8958302705
3925,3996,31015,31084,,,9453.11194973482,0,9453.11194973482
3925,3996,31015,31085,,,555345.661595375,0,555345.661595375
3925,3996,31015,31110,,,16879.9418832838,0,16879.9418832838
3925,3996,31015,31120,,,4129.65933690208,0,4129.65933690208
3925,3996,31015,31128,,,14912.6543972975,0,14912.6543972975
