L0,L1,L2,L3,L4,L5,value
2101,2162,5691,0,,,2617.12135918416
2101,2162,5692,5708,,,12794.7945303532
2101,2162,5692,0,,,6994.0889715979
2101,2162,5701,34804,,,10395.2815486202
2101,2162,5701,0,,,643.347975826726
2101,2162,5822,0,,,10937.3877933437
2101,2162,6467,6485,,,229681.564179691
2101,2162,6467,6490,,,18799.4557694238
2101,2162,6467,6491,,,19079.4099333567
2101,2162,6467,6492,,,25546.1354924239
2101,2162,6467,6494,,,33000.3225954009
2101,2162,6467,9995,,,31572.3107673939
2101,2162,6467,10002,,,10603.6432515036
2101,2162,6467,19875,,,17650.1462925665
2101,2162,6467,0,,,17585.4937615285
2101,2162,6471,6487,,,547269.138245895
2101,2162,6471,6490,,,44794.0260036514
2101,2162,6471,6491,,,45461.0811701865
2101,2162,6471,6494,,,78630.8564778511
2101,2162,6471,24167,,,8826.24243069555
2101,2162,6471,0,,,7746.07186238294
2101,2162,6472,6483,,,107594.256805557
2101,2162,6472,6488,,,193632.172961917
2101,2162,6472,6490,,,15848.8099997747
2101,2162,6472,6491,,,16084.8242975947
2101,2162,6472,6494,,,27820.797003945
2101,2162,6472,24168,,,11210.9222280381
2101,2162,6472,0,,,32136.1199410312
2101,2162,6473,6489,,,13357.070661062
2101,2162,6473,0,,,13167.9795653374
2101,2162,6481,6471,,,8784.40261272381
2101,2162,6481,34810,,,153149.531857974
2101,2162,6481,34837,,,10758.4791899602
2101,2162,6481,34913,,,10644.3739338692
2101,2162,6481,34932,,,10517.4024340587
2101,2162,6481,0,,,73419.0942094216
2101,2162,7247,7265,,,58094.912618517
2101,2162,7247,7271,,,9973.28809155032
2101,2162,7247,0,,,27136.7533993686
2101,2162,7251,7267,,,444785.972114957
2101,2162,7251,7270,,,32684.9415867263
2101,2162,7251,7271,,,76357.4371496485
2101,2162,7251,7274,,,36507.6785697256
2101,2162,7251,16757,,,13499.5588634478
2101,2162,7251,0,,,21395.6370396268
2101,2162,7252,7263,,,30197.1748465028
2101,2162,7252,7268,,,56336.5656483463
2101,2162,7252,7271,,,9671.42859804233
2101,2162,7252,14548,,,10177.8149942129
2101,2162,7252,0,,,27383.0723833292
2101,2162,7253,0,,,12652.4835269438
2101,2162,7261,34816,,,62248.6544792734
2101,2162,7261,34837,,,10077.8535967049
2101,2162,7261,0,,,38817.06586437
2101,2162,7377,0,,,9830.77169634953
2101,2162,7382,7398,,,9311.92379845825
2101,2162,7382,0,,,6745.79579534896
2101,2162,7391,34817,,,26257.3425200078
2101,2162,7391,0,,,5380.68109693221
2101,2162,8937,0,,,15704.5736022584
2101,2162,8941,8957,,,19549.6340338936
2101,2162,8941,0,,,9884.17745487236
2101,2162,8951,34829,,,9649.91954937214
2101,2162,8951,0,,,839.033511779922
2101,2162,9327,9345,,,193248.421929695
2101,2162,9327,9350,,,25862.1236775577
2101,2162,9327,9352,,,32451.2618180399
2101,2162,9327,0,,,6739.64860068968
2101,2162,9328,9345,,,14257.543651692
2101,2162,9328,0,,,4823.86356541996
2101,2162,9331,9347,,,151247.396764897
2101,2162,9331,9350,,,20241.1944272718
2101,2162,9331,0,,,5275.76806679454
2101,2162,9332,9343,,,91784.9172896845
2101,2162,9332,9348,,,114293.926177831
2101,2162,9332,9350,,,15295.771240399
2101,2162,9332,0,,,3986.14041701225
2101,2162,9333,9349,,,12791.8640996896
2101,2162,9333,0,,,2158.03801256442
2101,2162,9341,34832,,,18861.9918169567
2101,2162,9341,0,,,2726.69065968497
2101,2162,9457,9475,,,64142.8577694341
2101,2162,9457,9482,,,10386.2977822438
2101,2162,9457,0,,,3231.04078231589
2101,2162,9459,0,,,12022.8353119464
2101,2162,9460,9476,,,10954.5455073895
2101,2162,9460,0,,,3296.06184440678
2101,2162,9462,9473,,,92500.2079794721
2101,2162,9462,9478,,,233781.758315098
2101,2162,9462,9480,,,9403.14794868342
2101,2162,9462,0,,,4679.02764942093
2101,2162,9463,0,,,0
2101,2162,9471,9462,,,12551.0467092225
2101,2162,9471,34833,,,59601.9636325923
2101,2162,9471,0,,,22412.2618247673
2101,2162,9717,9735,,,32288.9723643713
2101,2162,9717,0,,,19964.791020798
2101,2162,9721,9737,,,23245.6523645095
2101,2162,9721,0,,,12224.5067817989
2101,2162,9722,0,,,9489.89835453812
2101,2162,9731,0,,,23581.796420171
2101,2162,9977,9995,,,36875.2141296377
2101,2162,9977,10002,,,12384.6372327394
2101,2162,9977,0,,,7166.44972890611
2101,2162,9981,9997,,,113679.668898431
2101,2162,9981,10001,,,12877.9899267424
2101,2162,9981,0,,,5221.52569307535
2101,2162,9982,9993,,,21638.1540317374
2101,2162,9982,9998,,,34310.1550376915
2101,2162,9982,0,,,6704.945794114
2101,2162,9988,9999,,,12039.8941340216
2101,2162,9988,0,,,1887.0251968379
2101,2162,9991,34837,,,25120.0103224509
2101,2162,9991,0,,,7128.86980957605
2101,2162,10497,10515,,,31661.6289237217
2101,2162,10497,10522,,,10062.2390184572
2101,2162,10497,0,,,5559.26310685501
2101,2162,10501,10517,,,76696.3705646284
2101,2162,10501,0,,,13466.6256223529
2101,2162,10502,10513,,,37395.4423378152
2101,2162,10502,10518,,,21634.049876211
2101,2162,10502,0,,,3798.58457751591
2101,2162,10511,34841,,,55113.2416776321
2101,2162,10511,0,,,4018.32320831382
2101,2162,11277,11295,,,277537.91501882
2101,2162,11277,11300,,,20533.4916030654
2101,2162,11277,11301,,,27514.636076419
2101,2162,11277,11302,,,47058.5022526391
2101,2162,11277,0,,,0
2101,2162,11281,11297,,,343697.060504683
2101,2162,11281,11300,,,25428.2399772032
2101,2162,11281,11301,,,34073.5410499861
2101,2162,11281,0,,,0
2101,2162,11282,11293,,,61249.3164241803
2101,2162,11282,11298,,,65321.8752998653
2101,2162,11282,0,,,11308.875882524
2101,2162,11290,11299,,,48136.6641508991
2101,2162,11290,0,,,39722.8574258974
2101,2162,11291,11277,,,19320.8059508762
2101,2162,11291,11281,,,13856.0564010321
2101,2162,11291,34847,,,47452.398817726
2101,2162,11291,0,,,21807.4114335612
2101,2162,14527,14545,,,74563.139433847
2101,2162,14527,14552,,,8682.96361487897
2101,2162,14527,14554,,,15146.3662696813
2101,2162,14527,0,,,32666.188353634
2101,2162,14531,7267,,,141304.99518821
2101,2162,14531,7270,,,10383.748146728
2101,2162,14531,7271,,,24258.1555297487
2101,2162,14531,7274,,,11598.2015352195
2101,2162,14531,14547,,,392455.97013638
2101,2162,14531,14550,,,37051.4192327693
2101,2162,14531,14551,,,39248.9843692665
2101,2162,14531,14554,,,79721.4537041127
2101,2162,14531,16757,,,11492.397182656
2101,2162,14531,24167,,,13143.9941654315
2101,2162,14531,0,,,47211.4083697191
2101,2162,14532,7263,,,13658.9023674642
2101,2162,14532,7268,,,25482.3722358291
2101,2162,14532,14543,,,93707.9485957925
2101,2162,14532,14548,,,133007.835902405
2101,2162,14532,14550,,,12557.1515386831
2101,2162,14532,14551,,,13301.9316039691
2101,2162,14532,14554,,,27018.5163153284
2101,2162,14532,24163,,,9815.64794733418
2101,2162,14532,24168,,,22019.9040979763
2101,2162,14532,0,,,35273.2481699111
2101,2162,14533,0,,,14448.9860098032
2101,2162,14541,34816,,,14612.0142999652
2101,2162,14541,34872,,,55561.6380672582
2101,2162,14541,0,,,88478.0867574012
2101,2162,16741,16757,,,22855.7656358642
2101,2162,16741,0,,,4964.29560837088
2101,2162,16742,16758,,,9950.35661140326
2101,2162,16742,0,,,6917.66947733803
2101,2162,16751,0,,,13276.7170304763
2101,2162,16871,16887,,,11246.4906585567
2101,2162,16871,0,,,2955.21451637118
2101,2162,17777,17795,,,10328.344054049
2101,2162,17777,0,,,7860.68043585136
2101,2162,17781,17797,,,46798.5168058521
2101,2162,17781,0,,,6597.99790972728
2101,2162,17782,17793,,,11822.3070152684
2101,2162,17782,17798,,,11952.0089266727
2101,2162,17782,0,,,2622.47003913465
2101,2162,17783,17799,,,14717.2602430486
2101,2162,17783,0,,,2557.08203971321
2101,2162,17791,34897,,,39400.9669857671
2101,2162,17791,0,,,2400.82182057719
2101,2162,18037,18055,,,34603.711977372
2101,2162,18037,0,,,8843.48449879439
2101,2162,18041,18057,,,84325.142176631
2101,2162,18041,0,,,12835.4168802957
2101,2162,18042,18053,,,24628.2658690933
2101,2162,18042,18058,,,36748.8967717119
2101,2162,18042,0,,,5792.68366931896
2101,2162,18043,18059,,,9010.18899559477
2101,2162,18043,0,,,1371.47153201909
2101,2162,18051,34899,,,36291.996373486
2101,2162,18051,0,,,19186.8589458884
2101,2162,19207,0,,,11728.4920463875
2101,2162,19211,0,,,8732.69027517354
2101,2162,19212,0,,,9423.04301085109
2101,2162,19221,0,,,11191.1035141446
2101,2162,19341,19357,,,14107.882320755
2101,2162,19341,0,,,7227.2999313748
2101,2162,19342,0,,,19633.3724672027
2101,2162,19351,0,,,16264.7901645577
2101,2162,19857,19875,,,17725.8315529182
2101,2162,19857,0,,,8045.64929018045
2101,2162,19861,19877,,,162444.239162396
2101,2162,19861,19880,,,11438.5399083213
2101,2162,19861,19881,,,17093.8340278029
2101,2162,19861,0,,,12794.4280921687
2101,2162,19862,19873,,,15140.7341483745
2101,2162,19862,19878,,,27058.0547816639
2101,2162,19862,0,,,7074.44531446927
2101,2162,19871,34913,,,8769.13387545991
2101,2162,19871,0,,,4620.68447669997
2101,2162,20377,20395,,,10556.8377907745
2101,2162,20377,0,,,2859.94542793474
2101,2162,20381,20397,,,31981.6237736088
2101,2162,20381,0,,,6309.28094042288
2101,2162,20382,0,,,12824.8053192609
2101,2162,20391,34917,,,12566.80522544
2101,2162,20391,0,,,4944.64593129409
2101,2162,20507,20525,,,28502.9656844467
2101,2162,20507,0,,,8121.58941740836
2101,2162,20511,20527,,,73914.0716945754
2101,2162,20511,0,,,12037.2534647494
2101,2162,20512,20528,,,10305.2017476063
2101,2162,20512,0,,,8168.80237799445
2101,2162,20521,34918,,,32465.475762217
2101,2162,20521,0,,,23018.5246399251
2101,2162,21157,11685,,,50440.9334028172
2101,2162,21157,21175,,,122658.726230664
2101,2162,21157,21182,,,13007.0849858764
2101,2162,21157,21184,,,17354.4263468795
2101,2162,21157,0,,,27083.5886558097
2101,2162,21158,11685,,,34945.1318353658
2101,2162,21158,21175,,,32739.3107230247
2101,2162,21158,0,,,18497.5089603013
2101,2162,21161,21177,,,358181.340775261
2101,2162,21161,21184,,,50677.4518889213
2101,2162,21161,0,,,15412.8938385698
2101,2162,21162,21173,,,137830.596731666
2101,2162,21162,21178,,,190577.056515713
2101,2162,21162,21184,,,26963.882573568
2101,2162,21162,0,,,5780.03957790372
2101,2162,21171,34923,,,38729.9971411274
2101,2162,21171,0,,,10341.3208812504
2101,2162,21682,0,,,8887.82279829179
2101,2162,21807,0,,,9329.8588358173
2101,2162,21812,0,,,8659.32555160242
2101,2162,21937,21955,,,16812.6784963847
2101,2162,21937,0,,,14207.8973542293
2101,2162,21940,21956,,,10312.8100179494
2101,2162,21940,0,,,3719.72822645112
2101,2162,21942,21953,,,9740.11967828338
2101,2162,21942,21958,,,14610.1795174251
2101,2162,21942,0,,,2685.16918060582
2101,2162,21946,21959,,,41025.8793986164
2101,2162,21946,0,,,9139.43127221677
2101,2162,22327,22345,,,42762.7892764862
2101,2162,22327,0,,,11329.7876604683
2101,2162,22331,22347,,,66149.7739285778
2101,2162,22331,0,,,8979.7029754118
2101,2162,22332,22343,,,25126.7685664587
2101,2162,22332,22348,,,60881.1346541391
2101,2162,22332,0,,,10349.4532116646
2101,2162,22341,34932,,,36810.724065698
2101,2162,22341,0,,,12109.496874655
2101,2162,24151,0,,,9374.55016840059
2101,2162,26017,0,,,9082.21164488608
2101,2162,26050,0,,,27585.0507687024
2101,2162,33850,25335,,,9248.31008619593
2101,2162,33850,30850,,,12065.4564822
2101,2162,33850,30935,,,13953.1928786956
2101,2162,33850,31050,,,28831.7394336399
2101,2162,33850,31135,,,22571.9996333389
2101,2162,33850,31450,,,14205.9343145867
2101,2162,33850,31850,,,18013.8163906411
2101,2162,33850,34768,,,11975.9204797341
2101,2162,33850,34816,,,17934.691462883
2101,2162,33850,34934,,,24028.5428563682
2101,2162,33850,34954,,,14375.1916019464
2101,2162,33850,0,,,311748.113484034
2101,2177,2195,34777,,,114009.018330771
2101,2177,2195,0,,,25720.5570500885
2101,2177,2202,31617,,,13466.4960262677
2101,2177,2202,0,,,419.190844472183
2101,2181,2197,34777,,,84019.0475089216
2101,2181,2197,0,,,22796.3920034483
2101,2182,2193,34777,,,37182.8227815362
2101,2182,2193,0,,,348.560303748336
2101,2182,2198,34777,,,154031.23553283
2101,2182,2198,34905,,,10256.3437543354
2101,2182,2198,0,,,47777.255183893
2101,2182,2200,0,,,10003.5658713532
2101,2182,2201,0,,,11146.5230566042
2101,2183,2199,34777,,,11989.5243425689
2101,2183,2199,0,,,483.095936291475
2101,3921,3969,31050,,,12724.0859873824
2101,3921,3969,0,,,25198.8624603476
2101,3921,3982,3997,,,40587.3436387492
2101,3921,3982,4001,,,89612.2732859502
2101,3921,3982,4002,,,18579.1210302299
2101,3921,3982,4011,,,10523.6041731186
2101,3921,3982,0,,,14422.8637617516
2101,3921,4001,4017,,,16382.9124884748
2101,3921,4001,0,,,1580.71955434643
2101,3969,31016,34791,,,10502.4548303124
2101,3969,31016,0,,,17152.3151257182
2101,3969,31027,31118,,,11009.1677972022
2101,3969,31027,34791,,,11854.7881119835
2101,3969,31027,0,,,37361.0811781196
2101,3969,31032,31118,,,13291.0200617914
2101,3969,31032,0,,,52920.0371586064
2101,3969,31035,0,,,17346.8729447136
2101,3969,31038,31050,,,15272.0662398921
2101,3969,31038,0,,,474.91054503005
2101,3969,31046,31056,,,68695.129543011
2101,3969,31046,0,,,41456.0451395126
2101,3969,31050,31015,,,65435.0198616661
2101,3969,31050,31016,,,10737.8435172263
2101,3969,31050,31022,,,16666.1369681659
2101,3969,31050,31023,,,11986.2479997328
2101,3969,31050,31046,,,56860.4670306332
2101,3969,31050,31050,,,342803.550112041
2101,3969,31050,31056,,,46206.9373713888
2101,3969,31050,31057,,,20031.7515721179
2101,3969,31050,31059,,,14169.4150385466
2101,3969,31050,31063,,,30076.6295841473
2101,3969,31050,31068,,,12302.6900335867
2101,3969,31050,31079,,,17705.3940647619
2101,3969,31050,31080,,,12301.759235921
2101,3969,31050,31081,,,22773.2351947709
2101,3969,31050,31085,,,11560.4336009159
2101,3969,31050,31110,,,10853.4951163974
2101,3969,31050,31131,,,21435.8430854161
2101,3969,31050,31133,,,11095.4673099125
2101,3969,31050,31135,,,272598.633084743
2101,3969,31050,31850,,,9162.77141844851
2101,3969,31050,34791,,,66765.5755328703
2101,3969,31050,34934,,,16026.3035700848
2101,3969,31050,34953,,,20030.4398268431
2101,3969,31050,0,,,234546.88013156
2101,3969,31059,31059,,,15416.3973588638
2101,3969,31059,31110,,,122636.109423613
2101,3969,31059,0,,,26168.8825302329
2101,3969,31063,31068,,,9691.35893989994
2101,3969,31063,31110,,,29670.1046450112
2101,3969,31063,0,,,33269.5507232306
2101,3969,31077,31077,,,11503.8263519196
2101,3969,31077,31078,,,9900.86036733068
2101,3969,31077,31110,,,8847.03147465242
2101,3969,31077,0,,,54763.1267474891
2101,3969,31078,31078,,,45465.0896791511
2101,3969,31078,34791,,,77982.1140056849
2101,3969,31078,0,,,105389.582693081
2101,3969,31079,31079,,,29459.9114329499
2101,3969,31079,34791,,,10216.7124022754
2101,3969,31079,0,,,48448.9276727862
2101,3969,31080,31078,,,14180.5830073734
2101,3969,31080,31080,,,28471.546822472
2101,3969,31080,31110,,,16962.3306369418
2101,3969,31080,34791,,,67016.1076954846
2101,3969,31080,0,,,71207.1308738015
2101,3969,31081,31079,,,11379.1621053432
2101,3969,31081,31081,,,46697.1745884988
2101,3969,31081,34791,,,14105.7308071682
2101,3969,31081,34934,,,12053.0940496795
2101,3969,31081,34953,,,36662.4141125105
2101,3969,31081,0,,,108266.640837949
2101,3969,31082,0,,,12223.5544966916
2101,3969,31083,31083,,,23988.8232452681
2101,3969,31083,34791,,,54867.6187737483
2101,3969,31083,0,,,15649.0287816882
2101,3969,31084,31084,,,37437.4641297014
2101,3969,31084,34791,,,36507.6404400934
2101,3969,31084,0,,,26674.9221142627
2101,3969,31085,31064,,,9399.47178090917
2101,3969,31085,31085,,,26768.5365486451
2101,3969,31085,34791,,,29902.1397544514
2101,3969,31085,0,,,64358.8019288496
2101,3969,31088,0,,,37518.8605829447
2101,3982,3997,4015,,,3066598.82046768
2101,3982,3997,4020,,,145878.502166088
2101,3982,3997,4021,,,138980.039649156
2101,3982,3997,4022,,,962794.919029167
2101,3982,3997,0,,,5166.67119369168
2101,3982,3998,4015,,,161348.635390274
2101,3982,3998,4022,,,63642.6450377711
2101,3982,3998,0,,,15153.5676052737
2101,3982,3999,4014,,,9923.86024871128
2101,3982,3999,4016,,,30234.4690175573
2101,3982,3999,0,,,2843.50009071927
2101,3982,4000,4016,,,37769.126643292
2101,3982,4000,4022,,,9716.29608967845
2101,3982,4000,0,,,3549.96373959793
2101,3982,4001,4017,,,8697594.50694023
2101,3982,4001,4020,,,413745.694628205
2101,3982,4001,4021,,,394180.034688231
2101,3982,4001,4024,,,8936.3782890966
2101,3982,4001,8697,,,15633.4632598616
2101,3982,4001,0,,,6699.39660870008
2101,3982,4002,4013,,,1166070.46356709
2101,3982,4002,4018,,,740547.997566292
2101,3982,4002,4020,,,35227.9639403862
2101,3982,4002,4021,,,33562.0653660104
2101,3982,4002,0,,,1833.68172979579
2101,3982,4003,4019,,,328846.833138253
2101,3982,4003,4020,,,15643.2863471048
2101,3982,4003,4021,,,14903.5294747436
2101,3982,4003,0,,,337.874994948308
2101,3982,4004,4019,,,198139.716708562
2101,3982,4004,4020,,,9425.53192812154
2101,3982,4004,4021,,,8979.80704239261
2101,3982,4004,0,,,203.579445005082
2101,3982,4005,4019,,,77617.5703902753
2101,3982,4005,0,,,7289.69970784783
2101,3982,4006,4019,,,15313.7929809599
2101,3982,4006,0,,,1438.24332117115
2101,3982,4008,4019,,,119395.674355096
2101,3982,4008,0,,,11213.4222377904
2101,3982,4011,3997,,,11956.4240420157
2101,3982,4011,4001,,,17497.1804811219
2101,3982,4011,34791,,,1078394.3810953
2101,3982,4011,0,,,12103.487890661
2101,3982,10497,10515,,,24936.3304338959
2101,3982,10497,0,,,12303.3132568469
2101,3982,10501,10517,,,60405.1687955698
2101,3982,10501,0,,,10606.1576035011
2101,3982,10502,10513,,,29452.2151435741
2101,3982,10502,10518,,,17038.7258860328
2101,3982,10502,0,,,2991.72100191816
2101,3982,10511,34841,,,43406.5476879783
2101,3982,10511,0,,,3164.78459001938
2101,3982,11277,11295,,,18276.0522069492
2101,3982,11277,0,,,6262.8334357438
2101,3982,11281,11297,,,22632.674965266
2101,3982,11281,0,,,3918.23097894798
2101,3982,11282,0,,,9079.49212526323
2101,3982,12842,0,,,8703.3490488323
2101,3982,33850,0,,,30732.8894498633
2101,3997,4015,34791,,,608988.233835498
2101,3997,4015,0,,,5740.65110249652
2101,3997,4020,34791,,,29041.4751457586
2101,3997,4020,0,,,201.257348121314
2101,3997,4021,31016,,,9987.65299071591
2101,3997,4021,34791,,,17457.492176948
2101,3997,4021,0,,,414.724937267111
2101,3997,4022,33817,,,9321.61703107318
2101,3997,4022,0,,,183679.776906887
2101,3998,4015,34791,,,32041.8242654595
2101,3998,4015,0,,,302.043493742108
2101,3998,4022,0,,,12757.7731907583
2101,4001,4017,34791,,,1735620.90877135
2101,4001,4017,0,,,7894.59029181166
2101,4001,4020,34791,,,82368.4444849128
2101,4001,4020,0,,,570.8131085873
2101,4001,4021,31016,,,28327.3296818225
2101,4001,4021,34791,,,49513.548055177
2101,4001,4021,0,,,1176.25732853946
2101,4002,4013,34791,,,228699.719272281
2101,4002,4013,0,,,5050.18992464759
2101,4002,4018,34791,,,144999.312327226
2101,4002,4018,0,,,3450.57350347631
2101,4003,4019,34791,,,65366.6520851307
2101,4003,4019,0,,,553.821666189522
2101,4004,4019,34791,,,39385.2961962075
2101,4004,4019,0,,,333.693552705498
2101,4005,4019,34791,,,15428.4615453822
2101,4005,4019,0,,,130.718279233215
2101,4008,4019,34791,,,23732.9197655918
2101,4008,4019,0,,,201.078145336315
2101,5802,5817,5835,,,11833.2176322751
2101,5802,5817,0,,,1697.89612143337
2101,5802,5818,5835,,,10606.9001819866
2101,5802,5818,0,,,1438.86730093732
2101,5802,5822,5833,,,12569.0223306047
2101,5802,5822,5838,,,28290.5839481501
2101,5802,5822,0,,,1406.80324028359
2101,5802,5831,34805,,,20318.9990955863
2101,5802,5831,0,,,8742.24637086127
2101,6322,6341,6357,,,11197.367724227
2101,6322,6341,0,,,1278.16839119049
2101,6452,6471,0,,,10470.3772727598
2101,7232,5171,5187,,,9137.74026639364
2101,7232,5171,0,,,6252.92805094025
2101,7232,7247,0,,,12023.9690985271
2101,7232,7251,7267,,,56174.5219478922
2101,7232,7251,7271,,,9643.61018098639
2101,7232,7251,0,,,13145.8356924818
2101,7232,7252,0,,,16894.0675879483
2101,7232,7261,0,,,14036.9470376769
2101,7232,16741,0,,,8842.66969355308
2101,9442,9457,0,,,9262.74576402311
2101,9442,9462,9473,,,11018.5666964237
2101,9442,9462,9478,,,27847.9362659787
2101,9442,9462,0,,,1677.45991547282
2101,9442,9471,0,,,11264.5558458007
2101,9962,9977,9995,,,20105.3214791835
2101,9962,9977,0,,,10659.7588084356
2101,9962,9981,9997,,,61981.0987623016
2101,9962,9981,0,,,9868.32453025577
2101,9962,9982,9993,,,11797.681811277
2101,9962,9982,9998,,,18706.7848503417
2101,9962,9982,0,,,3655.71004461813
2101,9962,9991,34837,,,13696.0800096714
2101,9962,9991,0,,,3886.8443936594
2101,10482,10497,10515,,,35346.2378387852
2101,10482,10497,10522,,,11233.2279047912
2101,10482,10497,0,,,6206.22004182668
2101,10482,10501,10517,,,85621.8788325785
2101,10482,10501,0,,,15033.7985856734
2101,10482,10502,10513,,,41747.3214073542
2101,10482,10502,10518,,,24151.7034446632
2101,10482,10502,0,,,4240.64327994898
2101,10482,10511,34841,,,61527.0222860993
2101,10482,10511,0,,,4485.95390263564
2101,11262,11277,11295,,,36524.8658260338
2101,11262,11277,0,,,12516.3327583603
2101,11262,11281,11297,,,45231.6182417257
2101,11262,11281,0,,,7830.62223509449
2101,11262,11282,11298,,,8596.56501588516
2101,11262,11282,0,,,9548.88717962094
2101,11262,11290,0,,,11562.5904190943
2101,11262,11291,0,,,13480.9895154086
2101,12822,12841,12857,,,11596.2778302284
2101,12822,12841,0,,,846.855719272536
2101,12822,12842,12853,,,14277.6133490786
2101,12822,12842,12858,,,29793.0723757621
2101,12822,12842,0,,,2473.38559540719
2101,13602,13617,13635,,,15467.7752987374
2101,13602,13617,0,,,5761.27654241397
2101,13602,13621,13637,,,25520.4937180066
2101,13602,13621,0,,,2919.52309828552
2101,13602,13622,13633,,,15900.206402228
2101,13602,13622,13638,,,17986.3290734259
2101,13602,13622,0,,,2057.62097565459
2101,13602,13623,13639,,,12874.220638421
2101,13602,13623,0,,,1504.3745013649
2101,13602,13631,34865,,,13325.8141892073
2101,13602,13631,0,,,768.705576073356
2101,13621,13637,34865,,,10758.1104254653
2101,13621,13637,0,,,1089.13937438738
2101,14512,1141,1157,,,9287.58206251543
2101,14512,1141,0,,,2596.12354059535
2101,14512,5171,0,,,11288.5044906025
2101,14512,6471,0,,,11211.739859115
2101,14512,7247,0,,,13283.1544079926
2101,14512,7251,7267,,,62057.282642254
2101,14512,7251,7271,,,10653.5173231794
2101,14512,7251,0,,,14522.5061620233
2101,14512,7252,0,,,18663.2638948873
2101,14512,7261,34816,,,8685.0363709804
2101,14512,7261,0,,,6821.90092987454
2101,14512,14527,0,,,9274.73625910957
2101,14512,14531,7267,,,9999.84728780703
2101,14512,14531,14547,,,27773.2557389409
2101,14512,14531,0,,,19398.1519110679
2101,14512,14532,14548,,,9412.67536461959
2101,14512,14532,0,,,17892.6273220057
2101,14512,14541,0,,,11227.4386413455
2101,14512,16741,16757,,,11204.5500062372
2101,14512,16741,0,,,2433.6396896919
2101,14512,22327,22345,,,11429.3812303046
2101,14512,22327,0,,,3028.15753183565
2101,14512,22331,22347,,,17680.1138868625
2101,14512,22331,0,,,2400.04102579239
2101,14512,22332,22348,,,16271.9436563573
2101,14512,22332,0,,,9481.87127578133
2101,14512,22341,34932,,,9838.54902425065
2101,14512,22341,0,,,3236.55352303497
2101,14512,24151,24167,,,38810.2372319064
2101,14512,24151,0,,,10749.5906534156
2101,14512,24152,0,,,11131.1785297546
2101,14512,33850,0,,,11626.3023932718
2101,15682,15697,15715,,,19999.0778678588
2101,15682,15697,0,,,4692.35075937432
2101,15682,15701,15717,,,47964.437717272
2101,15682,15701,0,,,5680.15852627437
2101,15682,15702,15713,,,9717.07878738743
2101,15682,15702,15718,,,15841.9343536668
2101,15682,15702,0,,,1876.07116385013
2101,15682,15711,34881,,,20644.9924049473
2101,15682,15711,0,,,5609.02470579184
2101,15682,20377,20395,,,9959.90338041641
2101,15682,20377,0,,,2698.23035079559
2101,15682,20381,20397,,,30173.2288633188
2101,15682,20381,0,,,5952.52383449802
2101,15682,20382,0,,,12099.6291109175
2101,15682,20391,34917,,,11856.2175839505
2101,15682,20391,0,,,4665.0518556888
2101,16839,29446,0,,,11217.5411090668
2101,16852,16867,16885,,,14238.8090875375
2101,16852,16867,0,,,14346.5992819016
2101,16852,16871,16887,,,91821.4066469679
2101,16852,16871,16891,,,12950.8909467907
2101,16852,16871,0,,,11176.8091576224
2101,16852,16872,16883,,,15401.1508918178
2101,16852,16872,16888,,,34540.0880432929
2101,16852,16872,0,,,16295.6243902354
2101,16852,16881,34890,,,15664.6173156966
2101,16852,16881,0,,,5100.51291397415
2101,18022,18041,18057,,,11859.5524885648
2101,18022,18041,0,,,1805.18284671997
2101,18022,18042,0,,,9446.81855733068
2101,18802,18817,18835,,,21727.2643131312
2101,18802,18817,0,,,7793.07223341158
2101,18802,18819,18836,,,9628.06252402109
2101,18802,18819,0,,,8003.22824748712
2101,18802,18822,18833,,,38476.6104593012
2101,18802,18822,18838,,,91603.3110934827
2101,18802,18822,18840,,,12128.9893498923
2101,18802,18822,0,,,2813.39628439159
2101,18802,18826,18839,,,15524.7058982555
2101,18802,18826,0,,,4415.98581603692
2101,18802,18831,34905,,,17237.4822465152
2101,18802,18831,0,,,22292.1753794617
2101,18822,18838,34905,,,18385.0497926679
2101,18822,18838,0,,,1033.15424214743
2101,19829,26617,0,,,8809.96994283489
2101,19829,29446,0,,,8822.66563615212
2101,19842,6467,6485,,,9097.3256712509
2101,19842,6467,0,,,6885.40702489469
2101,19842,6471,6487,,,21676.4701957214
2101,19842,6471,0,,,7345.71082759155
2101,19842,6472,0,,,16014.792597159
2101,19842,6481,0,,,10586.2746042417
2101,19842,19857,19875,,,68895.2979749311
2101,19842,19857,19882,,,11420.1770861302
2101,19842,19857,0,,,19850.9880264323
2101,19842,19861,16887,,,18340.6327574293
2101,19842,19861,19877,,,631374.851328867
2101,19842,19861,19880,,,44458.3721237155
2101,19842,19861,19881,,,66438.9021955711
2101,19842,19861,19884,,,24729.6947688778
2101,19842,19861,0,,,6657.99879775047
2101,19842,19862,19873,,,58847.7549048889
2101,19842,19862,19878,,,105167.012404439
2101,19842,19862,19881,,,11066.612546624
2101,19842,19862,0,,,16429.7571719224
2101,19842,19863,19879,,,13223.2146888067
2101,19842,19863,0,,,4316.42566662434
2101,19842,19871,34913,,,34083.1452407891
2101,19842,19871,0,,,17959.2947682036
2101,19842,21807,21825,,,12551.887866584
2101,19842,21807,0,,,2001.58236104477
2101,19842,21812,0,,,13507.5180476245
2101,19842,21821,34928,,,10658.313797404
2101,19842,21821,0,,,1932.66080063987
